OrderDate,Region,Category,SubCategory,Sales,Quantity,Discount,Profit
12/06/2019,North,Furniture,Bookcases,474.53,5,0.05,2254.02
07/03/2021,South,Electronics,Laptops,658.63,7,0.47,2443.52
12/10/2019,South,Electronics,Phones,565.59,4,0.16,1900.38
02/07/2018,West,Office Supplies,Labels,680.38,3,0.49,1040.98
13/10/2018,West,Furniture,Chairs,749.83,10,0.25,5623.73
09/02/2022,South,Office Supplies,Art,470.23,4,0.64,677.13
11/10/2018,East,Furniture,Bookcases,641.06,7,0.53,2109.09
23/01/2019,West,Electronics,Accessories,859.91,10,0.5,4299.55
02/08/2022,South,Furniture,Tables,729.71,8,0.56,2568.58
06/05/2019,North,Office Supplies,Storage,656.51,4,0.23,2022.05
17/12/2021,North,Electronics,Accessories,771,9,0.5,3469.5
20/03/2020,East,Electronics,Phones,728.51,2,0.25,1092.76
26/08/2019,North,Office Supplies,Art,445.01,1,0.27,324.86
01/08/2019,North,Electronics,Accessories,528.52,1,0.31,364.68
23/12/2018,West,Furniture,Bookcases,621.81,1,0.29,441.49
27/07/2019,West,Furniture,Bookcases,642.73,8,0.09,4679.07
22/09/2019,West,Office Supplies,Art,867.97,6,0.13,4530.8
22/11/2021,West,Electronics,Accessories,788.75,3,0.18,1940.33
28/12/2021,South,Electronics,Accessories,1019.85,9,0.17,7618.28
14/06/2018,West,Electronics,Phones,456.33,3,0.4,821.39
26/01/2021,East,Electronics,Laptops,538.63,2,0.13,937.22
02/02/2018,East,Furniture,Bookcases,916.82,10,0.14,7884.65
21/06/2018,West,Electronics,Phones,628.36,5,0.2,2513.44
06/03/2019,North,Office Supplies,Labels,662.81,8,0.39,3234.51
14/12/2020,East,Furniture,Chairs,591.71,2,0.43,674.55
25/08/2021,West,Electronics,Laptops,463.94,6,0.12,2449.6
09/03/2020,East,Office Supplies,Storage,556.6,3,0.17,1385.93
02/04/2021,East,Furniture,Chairs,724.3,7,0.13,4410.99
20/02/2021,North,Electronics,Laptops,1063.77,10,0.2,8510.16
30/12/2019,South,Furniture,Bookcases,680.39,2,0.19,1102.23
30/03/2018,West,Office Supplies,Art,1220.24,7,0.16,7175.01
20/01/2019,North,Furniture,Chairs,415.34,5,0.26,1536.76
05/09/2021,West,Office Supplies,Labels,704.46,1,0.54,324.05
25/03/2020,South,Furniture,Tables,548.06,10,0.31,3781.61
01/12/2020,North,Electronics,Laptops,607.53,9,0.02,5358.41
20/10/2018,South,Office Supplies,Storage,1336.24,4,0.41,3153.53
04/02/2022,North,Furniture,Tables,505.15,3,0.39,924.42
10/11/2020,South,Electronics,Phones,650.31,3,0.19,1580.25
21/11/2020,North,Electronics,Laptops,551.78,8,0.25,3310.68
20/11/2020,West,Electronics,Accessories,887.72,8,0.17,5894.46
20/01/2020,North,Electronics,Phones,525.21,5,0.18,2153.36
14/08/2020,East,Office Supplies,Labels,522.96,5,0.32,1778.06
28/07/2022,West,Office Supplies,Storage,893.14,8,0.24,5430.29
13/04/2019,South,Office Supplies,Storage,468.27,2,0.08,861.62
24/03/2020,East,Office Supplies,Art,981.75,2,0.4,1178.1
11/10/2022,East,Furniture,Tables,422.31,6,0.04,2432.51
16/05/2022,East,Electronics,Accessories,658.61,5,0.35,2140.48
23/05/2021,North,Electronics,Laptops,972.74,3,0.23,2247.03
22/03/2019,East,Office Supplies,Art,434.06,6,0.62,989.66
27/04/2018,East,Office Supplies,Labels,916.22,3,0.24,2088.98
02/01/2020,South,Electronics,Phones,992.21,9,0.48,4643.54
07/11/2020,South,Office Supplies,Art,922.45,2,0.37,1162.29
23/10/2020,North,Electronics,Laptops,1535.78,10,0.15,13054.13
26/01/2020,South,Electronics,Phones,649.69,8,0.17,4313.94
03/12/2018,West,Furniture,Bookcases,287.98,9,0.41,1529.17
12/09/2018,South,Furniture,Tables,280.56,2,0.19,454.51
07/04/2018,South,Electronics,Laptops,630.27,4,0.63,932.8
22/08/2021,East,Furniture,Chairs,573.43,4,0.21,1812.04
14/02/2019,South,Furniture,Bookcases,677.61,7,0.19,3842.05
09/12/2019,West,Office Supplies,Labels,968.48,2,0.45,1065.33
11/08/2018,North,Office Supplies,Storage,593.84,4,0.03,2304.1
19/05/2022,East,Office Supplies,Storage,708.86,9,0.22,4976.2
16/02/2018,North,Electronics,Laptops,1084.75,4,0.2,3471.2
28/11/2019,North,Furniture,Chairs,835.3,8,0.31,4610.86
23/01/2020,East,Office Supplies,Art,735.48,1,0.54,338.32
27/08/2022,East,Furniture,Chairs,575.14,6,0.39,2105.01
24/11/2020,South,Electronics,Accessories,1034.2,9,0.26,6887.77
13/06/2021,South,Office Supplies,Storage,468.16,8,0.45,2059.9
14/11/2018,South,Office Supplies,Labels,586.99,6,0.36,2254.04
25/10/2020,East,Office Supplies,Labels,1122.95,8,0.24,6827.54
11/08/2021,South,Office Supplies,Labels,533.12,4,0.17,1769.96
19/11/2022,North,Furniture,Chairs,729.83,7,0.33,3422.9
29/03/2019,North,Electronics,Phones,1507.28,8,0.38,7476.11
27/01/2020,North,Office Supplies,Storage,261.43,1,0.23,201.3
25/07/2019,North,Office Supplies,Art,487.2,10,0.57,2094.96
10/02/2021,South,Electronics,Laptops,763.91,1,0.14,656.96
04/07/2022,South,Furniture,Bookcases,501.79,9,0.29,3206.44
23/07/2020,East,Furniture,Chairs,874.04,2,0.27,1276.1
13/08/2019,North,Furniture,Chairs,1422.62,10,0.63,5263.69
29/10/2019,East,Office Supplies,Labels,587.52,2,0.69,364.26
14/12/2018,East,Furniture,Tables,419.37,7,0.58,1232.95
26/12/2019,East,Electronics,Laptops,1073.48,10,0.68,3435.14
13/11/2018,North,Electronics,Phones,644.41,9,0.14,4987.73
14/10/2019,North,Office Supplies,Art,842.27,7,0.62,2240.44
23/07/2020,West,Furniture,Bookcases,1446.05,1,0.18,1185.76
16/06/2018,East,Electronics,Accessories,719.75,10,0.22,5614.05
29/12/2021,South,Electronics,Laptops,680.51,4,0.38,1687.66
24/03/2019,North,Electronics,Laptops,577.64,8,0.65,1617.39
18/05/2022,West,Office Supplies,Storage,969.7,1,0.46,523.64
13/09/2021,West,Electronics,Accessories,1139.36,10,0.13,9912.43
25/11/2020,South,Furniture,Bookcases,745.53,6,0.23,3444.35
03/04/2020,South,Furniture,Tables,1024.56,5,0.24,3893.33
16/07/2019,South,Furniture,Bookcases,396.59,9,0.61,1392.03
14/03/2021,West,Electronics,Phones,976.9,6,0.49,2989.31
28/09/2020,South,Electronics,Accessories,720.1,8,0.2,4608.64
30/10/2021,North,Furniture,Tables,1061.37,6,0.27,4648.8
19/04/2018,South,Furniture,Bookcases,993.88,7,0.46,3756.87
27/05/2021,West,Office Supplies,Labels,439.76,6,0.4,1583.14
29/03/2021,East,Electronics,Phones,561.25,10,0.52,2694
02/03/2021,East,Furniture,Bookcases,1037.16,2,0.26,1535
01/09/2019,North,Office Supplies,Art,771.38,9,0.28,4998.54
08/09/2019,West,Office Supplies,Labels,717.26,3,0.33,1441.69
27/01/2022,East,Electronics,Laptops,967.11,1,0.23,744.67
16/10/2021,East,Electronics,Phones,371.88,9,0.3,2342.84
10/01/2019,South,Electronics,Laptops,355.44,4,0.51,696.66
19/10/2019,West,Electronics,Laptops,1049.04,7,0.68,2349.85
02/12/2020,South,Furniture,Tables,420.63,3,0.35,820.23
30/10/2022,South,Furniture,Tables,832.71,3,0.52,1199.1
28/01/2022,West,Furniture,Tables,777.13,6,0.36,2984.18
14/10/2022,West,Furniture,Tables,1229.02,2,0.38,1523.98
18/02/2021,West,Electronics,Accessories,445.08,8,0.3,2492.45
17/03/2019,West,Electronics,Phones,617.41,7,0.04,4149
30/12/2021,South,Furniture,Chairs,524.3,7,0.26,2715.87
01/01/2019,East,Furniture,Bookcases,511.43,6,0.21,2424.18
05/12/2020,North,Office Supplies,Art,605.21,1,0.13,526.53
21/09/2018,South,Furniture,Chairs,904.06,9,0.33,5451.48
29/06/2021,West,Furniture,Chairs,422.23,8,0.3,2364.49
04/09/2018,West,Furniture,Tables,278.87,3,0.03,811.51
13/11/2018,East,Furniture,Bookcases,563.21,5,0.2,2252.84
12/12/2020,West,Furniture,Chairs,670.57,2,0.22,1046.09
07/10/2020,East,Electronics,Phones,735.81,5,0.22,2869.66
15/05/2020,West,Furniture,Tables,876.9,1,0.51,429.68
14/06/2018,West,Office Supplies,Storage,368.81,4,0.45,811.38
21/12/2018,West,Furniture,Bookcases,483.66,3,0.25,1088.24
06/02/2022,East,Electronics,Accessories,548.2,9,0.27,3601.67
19/01/2020,West,Office Supplies,Art,538.69,9,0.37,3054.37
28/08/2021,South,Furniture,Tables,509.8,10,0.11,4537.22
15/04/2022,North,Furniture,Tables,479.01,8,0.12,3372.23
03/07/2022,North,Electronics,Phones,692.28,7,0.11,4312.9
15/10/2019,North,Furniture,Tables,397.15,7,0.36,1779.23
11/12/2022,North,Furniture,Bookcases,592.99,3,0.58,747.17
06/06/2022,West,Furniture,Bookcases,557.94,7,0.28,2812.02
04/03/2019,West,Furniture,Tables,559.28,1,0.41,329.98
30/01/2020,West,Office Supplies,Storage,847.06,2,0.29,1202.83
31/03/2018,South,Furniture,Chairs,748.2,7,0.07,4870.78
24/11/2018,East,Office Supplies,Labels,147.78,7,0.11,920.67
10/02/2021,South,Furniture,Tables,568.76,10,0.14,4891.34
01/08/2022,North,Electronics,Accessories,699.07,3,0.25,1572.91
25/06/2018,West,Office Supplies,Storage,779.25,2,0.59,638.99
13/05/2019,North,Office Supplies,Storage,589.7,3,0.38,1096.84
04/04/2021,West,Office Supplies,Art,696.6,5,0.29,2472.93
10/12/2019,West,Office Supplies,Labels,396.63,8,0.03,3077.85
25/03/2019,North,Furniture,Tables,1262.63,3,0.26,2803.04
23/04/2022,West,Electronics,Laptops,770.29,10,0.06,7240.73
24/08/2020,West,Furniture,Chairs,721.03,1,0.15,612.88
31/01/2022,West,Electronics,Phones,540.16,2,0.56,475.34
05/07/2022,East,Furniture,Tables,1408.23,5,0.07,6548.27
18/06/2018,East,Furniture,Chairs,285.7,4,0.13,994.24
20/06/2020,South,Furniture,Bookcases,401.54,7,0.14,2417.27
09/08/2019,North,Furniture,Bookcases,749.64,10,0.11,6671.8
25/12/2021,West,Office Supplies,Labels,688.46,6,0.3,2891.53
27/01/2020,East,Office Supplies,Art,944.48,5,0.05,4486.28
30/06/2019,South,Electronics,Accessories,667.5,10,0.37,4205.25
14/08/2019,East,Electronics,Phones,1246.45,5,0.39,3801.67
26/06/2019,East,Office Supplies,Art,851.82,5,0.26,3151.73
13/12/2018,West,Office Supplies,Storage,981.79,10,0.4,5890.74
14/07/2020,West,Office Supplies,Art,488.31,10,0.52,2343.89
24/12/2022,West,Electronics,Phones,643.61,6,0.22,3012.09
09/02/2021,North,Office Supplies,Labels,351.95,3,0.18,865.8
19/01/2019,East,Office Supplies,Storage,650.2,5,0.6,1300.4
26/02/2019,West,Office Supplies,Labels,550.6,1,0.13,479.02
10/03/2021,East,Office Supplies,Art,1172.06,10,0.45,6446.33
08/08/2018,South,Electronics,Accessories,515.86,4,0.61,804.74
30/08/2022,South,Office Supplies,Art,908.47,2,0.06,1707.92
21/12/2022,East,Office Supplies,Labels,621.44,8,0.18,4076.65
13/03/2022,East,Furniture,Bookcases,775.54,5,0.3,2714.39
29/06/2018,East,Furniture,Chairs,747.68,1,0.19,605.62
04/01/2019,South,Electronics,Accessories,259.42,3,0.06,731.56
09/01/2021,North,Electronics,Laptops,581.89,10,0.3,4073.23
24/12/2018,West,Electronics,Accessories,687.21,10,0.11,6116.17
23/01/2020,West,Office Supplies,Storage,509.78,9,0.33,3073.97
05/06/2018,West,Furniture,Chairs,1052.05,10,0.51,5155.05
13/08/2020,North,Office Supplies,Art,578.49,9,0.39,3175.91
03/10/2022,South,Electronics,Accessories,767.43,4,0.39,1872.53
31/03/2022,South,Electronics,Laptops,1495.13,4,0.19,4844.22
10/08/2018,North,Electronics,Phones,302.09,2,0.06,567.93
02/06/2020,West,Office Supplies,Art,453.14,10,0.14,3897
16/03/2022,North,Furniture,Tables,713.57,5,0.32,2426.14
24/01/2022,South,Furniture,Chairs,720.98,2,0.2,1153.57
08/06/2019,South,Furniture,Tables,510.71,8,0.19,3309.4
30/10/2019,East,Furniture,Tables,837.91,8,0.18,5496.69
03/05/2021,North,Electronics,Laptops,358.63,1,0.4,215.18
28/07/2018,East,Furniture,Tables,643.46,7,0.33,3017.83
25/05/2018,East,Electronics,Phones,507.69,3,0.38,944.3
28/07/2018,South,Office Supplies,Storage,626.48,8,0.65,1754.14
28/05/2022,North,Furniture,Chairs,466.9,3,0.26,1036.52
02/09/2018,West,Electronics,Accessories,737.89,5,0.21,2914.67
27/05/2020,East,Electronics,Accessories,423.84,5,0.2,1695.36
24/05/2020,West,Office Supplies,Storage,786.49,7,0.39,3358.31
26/01/2018,South,Electronics,Laptops,592.23,3,0.26,1314.75
17/01/2020,West,Furniture,Bookcases,1306.4,8,0.17,8674.5
23/07/2019,South,Office Supplies,Art,679.08,9,0.44,3422.56
22/04/2019,West,Electronics,Laptops,604.71,3,0.1,1632.72
26/01/2021,South,Office Supplies,Storage,519.52,4,0.24,1579.34
30/04/2019,North,Furniture,Chairs,802.65,3,0.2,1926.36
18/10/2018,North,Office Supplies,Art,731.59,8,0.31,4038.38
26/03/2018,West,Electronics,Phones,1501.65,6,0.16,7568.32
22/10/2018,South,Electronics,Phones,693.75,7,0.45,2670.94
02/08/2018,West,Office Supplies,Labels,359.89,4,0.2,1151.65
18/06/2018,East,Electronics,Accessories,970.63,7,0.48,3533.09
05/09/2022,North,Office Supplies,Labels,714.15,2,0.07,1328.32
20/06/2019,East,Furniture,Bookcases,452.8,1,0.11,402.99
17/06/2018,South,Furniture,Bookcases,537.63,3,0.43,919.35
18/05/2018,East,Furniture,Chairs,1109.3,8,0.16,7454.5
26/01/2022,West,Furniture,Chairs,1682.95,6,0.02,9895.75
07/05/2018,North,Electronics,Accessories,318.26,5,0.22,1241.21
24/08/2019,East,Furniture,Chairs,383.66,2,0.4,460.39
15/06/2021,East,Furniture,Tables,831.74,5,0.24,3160.61
19/03/2021,North,Electronics,Accessories,902.58,9,0.18,6661.04
09/11/2022,East,Electronics,Phones,821.07,1,0.16,689.7
20/09/2020,North,Office Supplies,Art,443.81,7,0.43,1770.8
12/12/2019,West,Furniture,Bookcases,642.89,2,0.19,1041.48
15/12/2021,West,Electronics,Accessories,480.39,8,0.63,1421.95
01/08/2021,South,Electronics,Phones,880.82,9,0.42,4597.88
23/03/2019,South,Electronics,Phones,979.61,2,0.25,1469.41
20/06/2020,South,Electronics,Accessories,493.49,4,0.3,1381.77
25/10/2021,West,Furniture,Chairs,884.18,4,0.22,2758.64
07/04/2022,West,Furniture,Chairs,433.51,3,0.24,988.4
26/04/2021,West,Electronics,Laptops,1258.94,4,0.13,4381.11
04/04/2020,North,Electronics,Laptops,672.24,1,0.19,544.51
26/09/2020,South,Furniture,Bookcases,326.43,8,0.29,1854.12
21/09/2018,South,Furniture,Chairs,332.83,10,0.34,2196.68
08/05/2020,North,Office Supplies,Labels,1640.86,9,0.35,9599.03
27/07/2019,North,Office Supplies,Labels,619.68,10,0.3,4337.76
05/09/2020,East,Furniture,Tables,507.11,7,0.19,2875.31
02/11/2022,South,Office Supplies,Art,935.7,9,0.03,8168.66
21/01/2021,North,Electronics,Phones,1049.75,2,0.24,1595.62
26/02/2019,North,Office Supplies,Art,528.72,4,0.2,1691.9
20/07/2018,South,Office Supplies,Labels,730.35,7,0.32,3476.47
14/06/2021,West,Electronics,Laptops,449.16,8,0.52,1724.77
24/05/2019,West,Electronics,Accessories,836.3,6,0.26,3713.17
01/09/2018,North,Office Supplies,Labels,637.08,10,0.31,4395.85
03/01/2019,East,Electronics,Laptops,856.15,8,0.16,5753.33
11/08/2018,West,Electronics,Laptops,1558.48,7,0.19,8836.58
09/12/2022,South,Furniture,Chairs,1252.16,5,0.11,5572.11
21/04/2021,North,Furniture,Tables,703,6,0.48,2193.36
02/07/2021,West,Office Supplies,Labels,419.24,9,0.1,3395.84
09/08/2019,South,Furniture,Chairs,227.71,10,0.33,1525.66
06/09/2020,West,Office Supplies,Labels,481.77,5,0.17,1999.35
28/03/2021,East,Office Supplies,Art,540.7,3,0.19,1313.9
26/05/2019,West,Electronics,Accessories,720.59,5,0.24,2738.24
26/09/2021,East,Furniture,Chairs,1002.78,9,0.02,8844.52
25/05/2020,West,Electronics,Phones,433.5,2,0.59,355.47
14/06/2018,North,Electronics,Accessories,1192.44,3,0.12,3148.04
22/01/2020,South,Furniture,Bookcases,674.62,7,0.16,3966.77
10/03/2021,East,Electronics,Laptops,556.3,7,0.21,3076.34
13/02/2020,North,Electronics,Accessories,665.99,7,0.11,4149.12
09/11/2022,South,Furniture,Chairs,970.2,1,0.71,281.36
07/04/2021,South,Furniture,Chairs,874.01,2,0.33,1171.17
25/03/2020,East,Office Supplies,Art,1138.46,5,0.12,5009.22
24/01/2021,East,Electronics,Phones,938.29,6,0.17,4672.68
15/08/2020,South,Electronics,Laptops,224.14,9,0.54,927.94
13/02/2019,North,Electronics,Phones,291.16,1,0.46,157.23
13/03/2021,East,Furniture,Chairs,708.96,3,0.48,1105.98
06/02/2022,West,Furniture,Tables,589.71,1,0.65,206.4
05/10/2022,North,Furniture,Tables,310.65,8,0.29,1764.49
27/10/2021,South,Office Supplies,Art,986.85,6,0.23,4559.25
13/07/2020,South,Electronics,Laptops,681.25,7,0.2,3815
10/07/2021,West,Electronics,Laptops,622.35,9,0.12,4929.01
11/07/2020,East,Office Supplies,Storage,686.03,5,0.26,2538.31
10/01/2018,North,Furniture,Chairs,771.6,6,0.1,4166.64
31/07/2020,East,Electronics,Laptops,1119.38,7,0.49,3996.19
05/10/2019,North,Furniture,Tables,936.61,8,0.13,6518.81
06/10/2021,North,Office Supplies,Art,859.56,5,0.25,3223.35
28/12/2020,West,Electronics,Accessories,527.68,6,0.19,2564.52
06/08/2019,West,Electronics,Laptops,639.79,3,0.17,1593.08
23/03/2018,South,Furniture,Chairs,579.23,8,0.22,3614.4
24/01/2022,South,Office Supplies,Labels,766.07,10,0.19,6205.17
12/02/2020,West,Electronics,Phones,674.23,1,0.29,478.7
11/07/2021,West,Office Supplies,Art,424.29,8,0.17,2817.29
31/07/2022,East,Furniture,Bookcases,420.31,1,0.19,340.45
13/06/2020,North,Electronics,Laptops,502.28,7,0.28,2531.49
25/12/2021,West,Furniture,Bookcases,467.99,2,0.23,720.7
25/09/2022,North,Office Supplies,Labels,1183.62,10,0.22,9232.24
30/10/2021,East,Electronics,Accessories,556.82,4,0.57,957.73
03/07/2020,East,Electronics,Laptops,584.65,6,0.41,2069.66
29/01/2021,South,Furniture,Chairs,452.29,8,0.2,2894.66
14/03/2022,South,Office Supplies,Labels,1276.6,7,0.27,6523.43
26/02/2022,North,Electronics,Laptops,887.86,10,0.37,5593.52
20/11/2018,North,Furniture,Chairs,407.87,10,0.18,3344.53
08/06/2019,East,Office Supplies,Art,947.54,8,0.32,5154.62
11/12/2020,South,Electronics,Accessories,553,7,0.4,2322.6
03/07/2020,North,Office Supplies,Labels,925.28,10,0.2,7402.24
03/04/2019,West,Office Supplies,Art,360.22,7,0.63,932.97
24/11/2021,East,Electronics,Phones,670.16,3,0.29,1427.44
24/09/2019,West,Office Supplies,Storage,698.15,3,0.27,1528.95
03/02/2018,West,Furniture,Bookcases,936.75,4,0.36,2398.08
07/11/2020,West,Furniture,Tables,1011.85,10,0.22,7892.43
18/01/2021,West,Office Supplies,Storage,1607.06,5,0.66,2732
13/02/2020,West,Office Supplies,Storage,942.46,2,0.19,1526.79
06/05/2020,East,Office Supplies,Storage,436.62,4,0.33,1170.14
12/07/2022,West,Electronics,Accessories,793.36,1,0.25,595.02
09/06/2022,North,Office Supplies,Art,857.89,10,0.07,7978.38
19/02/2021,West,Furniture,Chairs,792.89,5,0.34,2616.54
16/05/2020,East,Electronics,Laptops,542.73,4,0.43,1237.42
10/04/2022,South,Office Supplies,Art,909.45,9,0.08,7530.25
02/07/2022,North,Office Supplies,Art,529.85,10,0.04,5086.56
23/02/2020,North,Furniture,Tables,928.2,2,0.16,1559.38
26/02/2021,East,Office Supplies,Art,623.47,8,0.57,2144.74
20/01/2019,South,Furniture,Chairs,1420.67,8,0.26,8410.37
13/02/2020,West,Office Supplies,Storage,463.15,1,0.35,301.05
23/08/2018,East,Furniture,Chairs,550.24,10,0.23,4236.85
24/10/2021,South,Office Supplies,Storage,859.5,2,0.2,1375.2
12/07/2020,North,Office Supplies,Storage,970.9,7,0.54,3126.3
23/04/2020,West,Furniture,Bookcases,483.41,10,0.1,4350.69
17/08/2022,North,Furniture,Chairs,506.88,1,0.64,182.48
26/10/2018,East,Office Supplies,Labels,562.24,10,0.26,4160.58
09/10/2020,East,Electronics,Accessories,504.88,1,0.41,297.88
20/09/2019,North,Electronics,Accessories,425.13,6,0.21,2015.12
08/03/2021,West,Furniture,Bookcases,655.37,3,0.02,1926.79
20/07/2021,North,Furniture,Chairs,982.22,3,0.29,2092.13
25/01/2019,West,Electronics,Laptops,726.84,10,0.46,3924.94
08/04/2018,South,Electronics,Laptops,675.81,5,0.52,1621.94
19/12/2019,South,Furniture,Tables,609.6,10,0.34,4023.36
20/10/2019,East,Electronics,Phones,1290.38,5,0.17,5355.08
20/09/2021,West,Furniture,Chairs,828.5,6,0.29,3529.41
25/05/2022,South,Furniture,Bookcases,598.34,5,0.52,1436.02
27/08/2019,West,Office Supplies,Labels,879,8,0.33,4711.44
18/06/2020,West,Office Supplies,Art,511.15,10,0.51,2504.63
03/12/2019,South,Furniture,Tables,615.76,8,0.15,4187.17
27/06/2021,South,Office Supplies,Labels,521.47,8,0.5,2085.88
21/05/2022,South,Office Supplies,Art,242.19,3,0.19,588.52
24/01/2021,West,Office Supplies,Storage,652.06,5,0.2,2608.24
29/12/2018,South,Electronics,Laptops,747.48,3,0.54,1031.52
19/11/2018,West,Office Supplies,Labels,937.62,5,0.39,2859.74
26/08/2019,East,Electronics,Accessories,762.49,2,0.24,1158.98
22/06/2019,South,Electronics,Phones,966.98,5,0.26,3577.83
29/10/2020,South,Office Supplies,Storage,623.09,5,0.53,1464.26
24/06/2019,West,Electronics,Laptops,293.87,8,0.19,1904.28
20/09/2022,West,Electronics,Phones,627.27,4,0.23,1931.99
02/10/2019,South,Furniture,Bookcases,1115.43,10,0.12,9815.78
13/04/2018,West,Office Supplies,Art,391.14,7,0.47,1451.13
09/09/2019,North,Electronics,Accessories,1263.87,4,0.36,3235.51
29/10/2022,West,Furniture,Tables,523.32,3,0.72,439.59
31/05/2020,East,Furniture,Chairs,830.06,10,0.39,5063.37
02/03/2021,North,Office Supplies,Art,979.72,3,0.36,1881.06
16/11/2020,North,Furniture,Bookcases,466.94,6,0.36,1793.05
21/12/2018,North,Furniture,Bookcases,1087.08,5,0.12,4783.15
26/07/2020,North,Furniture,Tables,777.17,8,0.21,4911.71
26/11/2018,West,Office Supplies,Labels,269.54,3,0.35,525.6
25/12/2022,South,Office Supplies,Art,795.91,1,0.26,588.97
31/03/2021,East,Furniture,Chairs,790.73,9,0.19,5764.42
31/07/2018,South,Office Supplies,Storage,340.32,10,0.34,2246.11
29/01/2020,South,Furniture,Tables,669.37,8,0.61,2088.43
03/11/2022,West,Electronics,Phones,754.52,4,0.09,2746.45
23/07/2020,North,Furniture,Tables,482.56,2,0.03,936.17
09/11/2022,West,Furniture,Tables,828.67,7,0.35,3770.45
21/06/2018,North,Furniture,Bookcases,1242.32,7,0.22,6783.07
12/05/2021,West,Furniture,Bookcases,556.71,10,0.08,5121.73
24/05/2020,North,Office Supplies,Art,464.45,8,0.54,1709.18
06/05/2018,East,Furniture,Bookcases,480.24,9,0.4,2593.3
28/10/2019,North,Furniture,Bookcases,568.21,9,0.43,2914.92
14/05/2019,North,Electronics,Accessories,794.13,3,0.49,1215.02
29/03/2018,South,Office Supplies,Storage,537.64,1,0.15,456.99
24/05/2020,West,Furniture,Tables,535.58,3,0.27,1172.92
29/11/2018,North,Office Supplies,Art,940.01,6,0.14,4850.45
04/09/2018,West,Electronics,Accessories,393.47,4,0.23,1211.89
25/12/2019,South,Electronics,Phones,972.68,7,0.26,5038.48
03/12/2021,West,Furniture,Bookcases,323.01,1,0.46,174.43
