HireDate,TerminationDate,JobTitle,Department,Salary,Gender
01/05/2018,21/03/2022,Designer,Data Science,64952.96,Female
29/05/2019,14/09/2019,Designer,Sales,77349.1,Female
18/08/2020,07/08/2021,Sales Representative,Engineering,57375.84,Female
20/06/2020,21/03/2022,Data Scientist,Sales,63424.55,Female
20/11/2019,27/12/2021,Data Scientist,Product,42609.47,Female
26/11/2022,18/12/2022,Marketing Manager,Marketing,43033.62,Male
27/10/2020,07/09/2022,Software Engineer,Data Science,96909.81,Male
10/05/2019,14/05/2020,Product Manager,Engineering,82015.86,Female
07/01/2022,08/08/2022,Software Engineer,Engineering,65833.97,Female
30/04/2022,10/11/2022,Designer,Marketing,73167.77,Female
07/12/2020,05/08/2021,Marketing Manager,Marketing,54271.64,Male
02/04/2021,30/10/2022,Marketing Manager,Sales,88353.69,Male
29/03/2019,03/11/2021,Software Engineer,Data Science,51987.1,Female
13/07/2018,26/02/2020,Designer,Marketing,75690.27,Female
12/10/2020,12/10/2020,Sales Representative,Human Resources,77107.31,Male
28/05/2018,08/11/2020,Software Engineer,Engineering,81631.69,Male
15/01/2018,22/06/2022,Data Scientist,Sales,52919.6,Female
11/06/2018,07/03/2019,Data Scientist,Marketing,56663.93,Male
25/04/2022,18/11/2022,Software Engineer,Sales,73069.73,Male
31/03/2021,10/06/2021,Human Resources,Engineering,85364.99,Male
12/03/2021,19/06/2021,Software Engineer,Sales,100014.38,Male
15/06/2018,23/01/2021,Product Manager,Sales,43010.55,Female
04/07/2022,16/12/2022,Human Resources,Sales,18561.45,Female
16/01/2018,27/01/2020,Software Engineer,Design,62750.62,Female
05/10/2021,19/11/2022,Product Manager,Design,97713.68,Male
28/04/2020,05/08/2021,Software Engineer,Design,75221.18,Female
17/11/2022,19/12/2022,Designer,Human Resources,30915.65,Female
19/12/2019,18/07/2021,Product Manager,Engineering,25958.76,Male
24/01/2020,19/10/2022,Software Engineer,Marketing,48755.45,Female
12/07/2020,24/01/2021,Product Manager,Engineering,55704.72,Male
13/12/2018,17/05/2022,Human Resources,Data Science,67017.94,Male
18/06/2022,15/07/2022,Human Resources,Product,92611.01,Female
10/07/2022,15/10/2022,Data Scientist,Engineering,44453.39,Female
22/04/2019,03/11/2019,Human Resources,Human Resources,57335.53,Female
07/05/2019,13/04/2021,Human Resources,Engineering,51155.29,Female
03/07/2022,26/09/2022,Human Resources,Engineering,116272.73,Male
26/06/2022,23/10/2022,Sales Representative,Data Science,66813.32,Female
24/09/2022,12/11/2022,Sales Representative,Engineering,58266.9,Male
25/01/2018,19/07/2022,Data Scientist,Product,28740.93,Female
07/07/2019,03/08/2022,Data Scientist,Engineering,96726.17,Female
26/04/2021,05/07/2021,Human Resources,Data Science,86361.8,Male
04/06/2018,11/02/2021,Designer,Sales,125541.63,Female
09/08/2018,10/07/2022,Sales Representative,Product,75795.97,Male
08/06/2020,06/11/2020,Marketing Manager,Data Science,81282.94,Male
27/06/2019,15/11/2022,Software Engineer,Product,106801.93,Male
07/11/2020,09/11/2022,Human Resources,Data Science,88935.31,Female
04/12/2019,16/11/2022,Software Engineer,Data Science,114822.65,Male
31/12/2021,07/12/2022,Product Manager,Design,148043.09,Female
10/02/2021,03/05/2022,Marketing Manager,Human Resources,89799.32,Male
24/05/2022,12/09/2022,Sales Representative,Design,116536.69,Male
04/02/2018,08/10/2022,Data Scientist,Human Resources,68228.78,Female
26/06/2020,20/03/2022,Designer,Product,40881.65,Male
29/10/2022,19/12/2022,Software Engineer,Engineering,33955.95,Male
25/06/2021,19/01/2022,Data Scientist,Product,35358.83,Female
19/02/2022,25/05/2022,Sales Representative,Product,95308.52,Male
15/06/2021,29/09/2021,Data Scientist,Human Resources,88138.74,Male
01/09/2022,30/11/2022,Marketing Manager,Design,105582.74,Male
09/03/2020,16/09/2020,Sales Representative,Data Science,61417.24,Male
24/03/2018,21/11/2018,Data Scientist,Human Resources,41971.56,Female
01/12/2022,03/12/2022,Marketing Manager,Sales,48671.23,Male
10/02/2019,05/01/2021,Software Engineer,Product,52492.37,Female
06/03/2018,17/01/2020,Product Manager,Human Resources,103979.83,Female
05/01/2021,08/11/2022,Data Scientist,Sales,41652.24,Male
19/11/2020,15/06/2021,Human Resources,Marketing,39800.46,Female
26/08/2018,25/04/2021,Human Resources,Design,74676.11,Male
17/11/2019,15/09/2022,Designer,Product,33586.64,Female
27/04/2022,22/09/2022,Data Scientist,Marketing,72859.18,Female
28/01/2021,21/11/2022,Marketing Manager,Product,52379.58,Male
16/05/2022,26/06/2022,Product Manager,Design,99080.85,Female
20/06/2022,06/08/2022,Marketing Manager,Data Science,76759.22,Male
19/03/2022,02/06/2022,Designer,Engineering,38527.54,Female
02/03/2018,30/09/2022,Designer,Engineering,77870.65,Female
06/09/2021,26/08/2022,Product Manager,Engineering,61464.19,Male
07/09/2021,04/07/2022,Data Scientist,Data Science,86103.91,Male
02/06/2021,02/12/2022,Product Manager,Engineering,82720.08,Female
25/05/2022,01/07/2022,Designer,Product,58889.3,Male
05/03/2020,13/08/2022,Data Scientist,Design,75324.65,Male
30/08/2022,16/09/2022,Product Manager,Engineering,57861.12,Female
04/06/2020,22/08/2021,Marketing Manager,Sales,52573.05,Female
20/10/2018,04/06/2019,Designer,Sales,80412.37,Female
23/09/2020,13/11/2020,Human Resources,Engineering,103044.56,Male
24/12/2022,27/12/2022,Human Resources,Product,45812.84,Female
29/05/2019,28/10/2021,Designer,Sales,19903.36,Female
27/11/2018,04/11/2020,Data Scientist,Product,75881.89,Female
02/10/2022,28/10/2022,Product Manager,Data Science,36095.5,Female
04/06/2019,25/12/2022,Software Engineer,Human Resources,82257.71,Male
28/03/2021,26/10/2021,Data Scientist,Marketing,97772.89,Male
26/03/2021,04/02/2022,Sales Representative,Design,105085.29,Male
01/09/2019,02/05/2021,Marketing Manager,Data Science,50184.76,Male
01/01/2021,17/02/2022,Human Resources,Engineering,88468.46,Male
14/11/2019,20/08/2021,Product Manager,Sales,29861.32,Male
26/07/2021,11/04/2022,Data Scientist,Human Resources,58991.13,Female
07/04/2019,12/09/2022,Software Engineer,Sales,116663.6,Male
09/11/2020,28/01/2022,Human Resources,Engineering,84459.77,Female
19/08/2021,11/11/2022,Software Engineer,Sales,55921.98,Male
02/08/2018,06/05/2020,Data Scientist,Sales,92404.75,Male
25/07/2019,30/10/2021,Designer,Data Science,97271.58,Male
22/11/2022,30/11/2022,Software Engineer,Marketing,32388.25,Female
16/06/2018,11/12/2020,Marketing Manager,Data Science,72344.49,Female
03/09/2020,18/03/2022,Designer,Data Science,94371.89,Female
01/04/2022,01/12/2022,Data Scientist,Human Resources,28280.6,Female
06/10/2019,13/01/2020,Software Engineer,Product,45860.97,Female
15/05/2019,21/09/2021,Marketing Manager,Sales,75119.49,Female
20/06/2021,07/09/2022,Product Manager,Human Resources,102886.13,Male
05/12/2022,15/12/2022,Product Manager,Data Science,57581.37,Male
04/03/2022,07/05/2022,Human Resources,Data Science,75111.92,Female
22/08/2020,19/11/2021,Data Scientist,Engineering,68654.31,Male
17/07/2019,14/03/2021,Designer,Data Science,143318.48,Male
20/12/2018,24/02/2021,Sales Representative,Design,39156.73,Female
28/08/2018,19/12/2020,Designer,Marketing,112408.66,Female
12/08/2019,16/10/2019,Data Scientist,Marketing,67644.03,Male
11/03/2021,28/11/2022,Sales Representative,Engineering,96237.64,Male
10/07/2018,03/04/2021,Software Engineer,Human Resources,76044.91,Female
19/09/2022,25/12/2022,Data Scientist,Design,21013.82,Female
29/06/2020,27/03/2021,Software Engineer,Marketing,95979.52,Female
13/11/2019,23/12/2022,Sales Representative,Engineering,89134.27,Female
21/05/2018,14/04/2021,Software Engineer,Product,90880.62,Female
26/12/2019,07/12/2021,Designer,Design,56135.86,Female
10/03/2020,22/11/2020,Marketing Manager,Data Science,31439.57,Female
13/05/2018,23/12/2020,Software Engineer,Engineering,64409.52,Female
21/06/2019,06/09/2020,Data Scientist,Marketing,41524.96,Male
03/12/2018,06/02/2021,Human Resources,Engineering,53586.39,Female
18/02/2022,09/05/2022,Product Manager,Design,22732.16,Male
08/10/2022,17/10/2022,Software Engineer,Design,58279.87,Male
17/07/2019,28/09/2020,Designer,Engineering,62605.28,Female
07/05/2019,26/11/2021,Designer,Data Science,36553.36,Male
18/03/2021,05/05/2022,Data Scientist,Product,30874.98,Female
25/07/2020,10/11/2022,Marketing Manager,Engineering,53425.56,Female
05/08/2018,05/10/2021,Data Scientist,Engineering,106673.89,Male
05/08/2019,06/11/2022,Sales Representative,Marketing,45368.64,Female
11/01/2021,04/04/2022,Sales Representative,Data Science,46032.63,Male
22/06/2020,10/06/2021,Marketing Manager,Data Science,54204.42,Male
29/06/2018,21/09/2020,Software Engineer,Product,58841.27,Female
03/09/2020,30/10/2020,Sales Representative,Engineering,50303.41,Male
29/09/2018,19/04/2021,Product Manager,Human Resources,57805,Male
14/09/2020,18/12/2020,Marketing Manager,Product,37256.1,Male
21/08/2018,28/07/2020,Sales Representative,Engineering,29482.32,Female
22/04/2019,31/05/2021,Product Manager,Product,45498.47,Male
02/01/2022,12/02/2022,Sales Representative,Sales,62829.96,Male
03/02/2022,04/09/2022,Data Scientist,Sales,57256.16,Male
02/02/2022,09/12/2022,Software Engineer,Sales,76292.31,Female
11/10/2021,19/06/2022,Data Scientist,Marketing,47015.95,Female
11/02/2021,11/06/2021,Product Manager,Sales,83343.63,Male
06/08/2018,05/01/2021,Designer,Sales,41542.95,Female
18/11/2021,14/10/2022,Marketing Manager,Design,109672.92,Male
20/08/2020,19/07/2021,Data Scientist,Engineering,87473.47,Male
04/05/2019,10/07/2021,Human Resources,Design,37663.42,Female
04/03/2021,10/06/2021,Sales Representative,Data Science,62096.9,Female
11/02/2019,10/10/2022,Sales Representative,Design,74982.26,Female
02/02/2018,03/11/2022,Software Engineer,Sales,58664.66,Male
22/04/2020,26/04/2022,Data Scientist,Data Science,89727.58,Male
04/08/2021,04/11/2021,Software Engineer,Design,83075.89,Male
01/04/2020,15/07/2021,Data Scientist,Data Science,45668.69,Male
28/04/2021,26/12/2021,Human Resources,Engineering,85441.5,Male
23/01/2022,16/10/2022,Designer,Sales,26880.15,Male
30/01/2022,07/10/2022,Human Resources,Marketing,58920.94,Female
02/04/2018,11/10/2022,Sales Representative,Product,77264.08,Female
16/03/2020,24/06/2022,Software Engineer,Product,60959.92,Male
03/02/2019,22/09/2022,Product Manager,Engineering,40733.79,Male
13/03/2021,06/07/2021,Software Engineer,Design,90882.02,Female
10/08/2019,07/12/2020,Product Manager,Product,79267.63,Male
28/03/2018,03/03/2019,Designer,Human Resources,45068.88,Male
12/09/2019,16/05/2020,Human Resources,Product,58706.85,Male
23/05/2019,14/10/2019,Product Manager,Engineering,67012.51,Male
24/10/2018,01/10/2019,Designer,Marketing,68324.49,Male
16/03/2019,30/12/2020,Human Resources,Marketing,61344.94,Male
06/03/2022,14/07/2022,Product Manager,Human Resources,52086.13,Male
31/03/2018,18/05/2022,Product Manager,Design,118911.59,Male
06/03/2022,02/09/2022,Designer,Sales,33467.99,Female
14/02/2021,07/06/2022,Designer,Product,92755.68,Female
02/04/2019,11/09/2019,Software Engineer,Sales,50965.57,Female
27/03/2020,20/02/2022,Sales Representative,Sales,78787.36,Male
28/11/2022,18/12/2022,Designer,Marketing,76475.46,Male
18/06/2021,18/04/2022,Software Engineer,Marketing,135870.32,Female
28/10/2021,12/05/2022,Software Engineer,Design,38688.57,Female
30/04/2018,19/08/2019,Data Scientist,Engineering,80115.88,Female
01/01/2022,02/04/2022,Marketing Manager,Product,115858.49,Female
26/01/2021,06/10/2022,Sales Representative,Product,84828.62,Female
15/01/2021,21/06/2022,Software Engineer,Product,43040.26,Female
21/09/2022,25/11/2022,Sales Representative,Marketing,65789.78,Female
09/08/2018,17/12/2021,Sales Representative,Engineering,55960.94,Female
22/07/2019,20/08/2021,Marketing Manager,Human Resources,21105.42,Female
28/05/2018,03/03/2022,Sales Representative,Human Resources,77401.4,Female
08/01/2018,16/04/2022,Software Engineer,Human Resources,51854.28,Female
11/01/2021,26/07/2021,Data Scientist,Product,83026.76,Female
11/02/2022,27/08/2022,Sales Representative,Data Science,72985.71,Female
09/08/2022,24/09/2022,Human Resources,Product,88006.54,Female
30/11/2021,18/05/2022,Designer,Engineering,105611.4,Female
01/03/2019,20/02/2021,Sales Representative,Design,88199.84,Female
21/01/2020,15/08/2022,Human Resources,Product,46255.21,Male
24/12/2022,30/12/2022,Data Scientist,Data Science,77642.62,Female
27/04/2021,02/07/2022,Designer,Human Resources,54000.05,Male
28/08/2020,23/04/2021,Designer,Sales,57640.8,Male
12/07/2020,27/07/2022,Marketing Manager,Human Resources,56234.35,Male
21/01/2021,15/03/2022,Product Manager,Product,119874.52,Female
18/05/2021,10/01/2022,Software Engineer,Engineering,52133.19,Female
27/01/2022,20/02/2022,Data Scientist,Product,113772.31,Female
17/06/2021,05/08/2021,Sales Representative,Sales,72171.99,Male
26/09/2020,31/01/2022,Product Manager,Human Resources,100878.52,Female
25/09/2022,13/11/2022,Marketing Manager,Product,35130.46,Female
25/09/2020,16/01/2021,Sales Representative,Marketing,106808.64,Female
15/09/2018,05/09/2021,Software Engineer,Data Science,99111.58,Male
31/10/2020,25/06/2021,Designer,Sales,41363.77,Female
28/03/2021,27/03/2022,Human Resources,Sales,75168.59,Male
27/10/2019,22/09/2020,Software Engineer,Engineering,38162.15,Female
11/03/2018,10/05/2020,Human Resources,Data Science,64526.36,Male
01/01/2018,25/01/2018,Sales Representative,Marketing,120029.94,Female
14/09/2019,15/12/2019,Software Engineer,Data Science,28386.97,Female
20/12/2022,22/12/2022,Human Resources,Engineering,64834.66,Male
28/05/2018,02/03/2019,Data Scientist,Product,77415.09,Male
18/02/2020,22/12/2020,Sales Representative,Data Science,40024.33,Female
16/09/2022,14/10/2022,Product Manager,Data Science,86250.72,Male
04/01/2019,14/12/2021,Product Manager,Marketing,75014.36,Male
17/01/2020,21/05/2022,Marketing Manager,Engineering,62071.33,Male
19/04/2021,06/07/2021,Sales Representative,Product,66283.94,Female
21/05/2020,30/01/2021,Marketing Manager,Product,55907.08,Female
25/06/2018,31/05/2021,Designer,Design,33428.45,Female
18/04/2022,22/04/2022,Software Engineer,Human Resources,88924.31,Male
01/07/2020,09/08/2021,Sales Representative,Design,52067.41,Male
02/02/2022,04/02/2022,Data Scientist,Marketing,67968.71,Female
01/12/2020,13/01/2021,Sales Representative,Product,81297.56,Female
11/08/2020,04/04/2022,Data Scientist,Marketing,75820.17,Male
30/01/2022,16/05/2022,Human Resources,Design,91908.71,Male
11/10/2021,18/12/2021,Data Scientist,Sales,86738.46,Female
03/10/2020,15/04/2022,Product Manager,Marketing,74679.71,Female
12/06/2018,21/06/2018,Human Resources,Human Resources,36803.25,Female
15/06/2021,21/09/2022,Human Resources,Human Resources,77258.56,Female
21/08/2019,29/12/2022,Designer,Design,32743.4,Female
23/07/2018,20/04/2021,Designer,Engineering,39115.75,Male
22/10/2019,17/05/2020,Marketing Manager,Engineering,52508.67,Female
04/05/2022,11/08/2022,Product Manager,Marketing,183374.25,Female
19/06/2020,11/04/2021,Human Resources,Sales,99512.44,Male
04/02/2020,18/01/2022,Marketing Manager,Data Science,62393.55,Female
22/08/2018,29/07/2022,Product Manager,Design,27416.51,Male
14/01/2020,25/09/2022,Software Engineer,Design,62635.62,Male
15/01/2018,28/08/2021,Software Engineer,Human Resources,53388.17,Female
13/09/2018,14/02/2022,Data Scientist,Marketing,49840.48,Female
16/02/2020,05/09/2021,Human Resources,Marketing,103383.59,Male
27/05/2019,14/03/2022,Designer,Design,49218.07,Female
22/04/2018,26/11/2021,Designer,Design,21135.24,Male
08/10/2020,16/09/2021,Marketing Manager,Product,74081.27,Male
27/07/2019,13/08/2021,Designer,Design,69329.4,Female
01/05/2018,27/01/2019,Data Scientist,Human Resources,72010.62,Female
23/04/2021,22/09/2022,Designer,Data Science,63345.95,Male
16/04/2021,29/11/2021,Data Scientist,Marketing,105803.77,Male
11/12/2021,16/02/2022,Human Resources,Sales,66283.14,Male
11/01/2018,08/11/2020,Human Resources,Engineering,95305,Female
21/05/2021,13/12/2022,Data Scientist,Product,131093.2,Female
19/09/2020,27/09/2022,Product Manager,Data Science,65355.79,Male
23/07/2019,19/01/2022,Human Resources,Human Resources,48193.24,Male
25/01/2021,23/01/2022,Human Resources,Sales,47996.73,Male
02/07/2021,20/01/2022,Designer,Human Resources,86103.32,Female
24/01/2019,09/11/2021,Designer,Product,70638.71,Male
19/02/2018,19/09/2020,Sales Representative,Marketing,61074.56,Female
08/03/2019,01/05/2022,Human Resources,Engineering,112086.62,Male
27/08/2022,14/11/2022,Sales Representative,Product,46021.43,Female
19/08/2022,06/12/2022,Product Manager,Sales,42797.88,Male
21/05/2019,06/01/2022,Product Manager,Marketing,97305.66,Female
12/12/2022,28/12/2022,Designer,Human Resources,37629.69,Female
24/01/2018,09/05/2022,Software Engineer,Product,81090.81,Female
15/10/2019,28/07/2020,Product Manager,Human Resources,96728.13,Male
18/06/2018,25/01/2020,Human Resources,Engineering,49551.68,Male
21/05/2021,17/07/2022,Designer,Sales,63356.82,Male
05/01/2018,03/07/2019,Designer,Sales,52215.2,Male
20/04/2020,08/04/2022,Designer,Engineering,64442.08,Female
25/06/2022,21/09/2022,Sales Representative,Product,91762.88,Male
26/07/2021,11/10/2022,Marketing Manager,Data Science,41666.03,Male
10/10/2022,12/11/2022,Marketing Manager,Engineering,56792.02,Male
13/09/2020,04/05/2021,Software Engineer,Design,87098.89,Male
28/06/2019,14/07/2019,Human Resources,Data Science,80384.57,Male
12/05/2022,27/06/2022,Software Engineer,Product,53750.2,Female
10/05/2021,17/11/2022,Product Manager,Human Resources,51084.48,Male
04/07/2021,23/05/2022,Marketing Manager,Engineering,102262.56,Female
05/01/2019,21/05/2020,Data Scientist,Human Resources,40271.48,Male
02/07/2018,12/09/2022,Software Engineer,Marketing,66826.82,Male
30/05/2019,13/05/2020,Human Resources,Design,40952.81,Male
21/02/2022,18/12/2022,Human Resources,Design,87874.68,Male
10/09/2021,10/11/2021,Designer,Human Resources,112974.53,Female
18/09/2018,15/03/2020,Sales Representative,Data Science,39457.35,Male
21/02/2021,15/06/2022,Software Engineer,Human Resources,51892.03,Female
02/09/2018,08/08/2020,Product Manager,Data Science,32505.38,Female
08/11/2019,10/01/2020,Sales Representative,Engineering,76868.06,Female
13/06/2019,24/03/2021,Product Manager,Design,107828.22,Female
24/02/2018,17/03/2022,Product Manager,Design,82054.12,Male
15/08/2022,14/10/2022,Designer,Product,74265.47,Male
10/08/2020,10/04/2022,Marketing Manager,Design,74823,Male
